track.name,album_name,album_type,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist
Good Drank,Good Drank,single,38.0,0.837,0.725,2,-8.235,0.275,0.0962,0.0,0.0983,0.387,125.029,Why Cue
Good Turned Bad,Timeless 3,album,1.0,0.63,0.572,1,-8.672,0.127,0.141,6.46e-06,0.109,0.384,92.99,Dnash Tha Rapper
Goodbye (Feat. Paul Blanco),ROSE,album,53.0,0.615,0.645,10,-5.81,0.0417,0.123,0.0,0.14,0.625,94.963,ASH ISLAND
Goosebumps,Goosebumps,single,41.0,0.422,0.522,10,-8.205,0.0883,0.763,4.11e-06,0.0963,0.57,64.276,Takura
Gospel,Gospel,single,62.0,0.71,0.613,10,-9.955,0.151,0.16,0.0,0.189,0.452,154.993,Ohash
Got U,Got U,single,57.0,0.655,0.579,2,-7.545,0.0347,0.491,0.0,0.225,0.434,92.965,陳卓賢 Ian
Gran Turismo,Dansktop,album,64.0,0.746,0.517,4,-8.231,0.244,0.425,0.0229,0.388,0.636,77.011,Ukendt Kunstner
Green Green Grass,Gold Rush Kid,album,83.0,0.685,0.738,8,-4.413,0.0595,0.0695,0.0,0.128,0.8,112.972,George Ezra
Grät,Grät,single,74.0,0.703,0.369,3,-8.697,0.064,0.871,0.0,0.0894,0.617,95.203,Hov1
Guasto D'Amore,Guasto D'Amore,single,77.0,0.545,0.597,8,-7.878,0.0308,0.241,0.0,0.107,0.707,103.848,Bresh
Gueule tapée,Gueule tapée,single,62.0,0.623,0.527,4,-10.209,0.415,0.467,0.0,0.308,0.569,83.824,ElGrandeToto
Gugguvaktin,PBT,single,44.0,0.894,0.776,0,-8.252,0.14,0.0623,0.367,0.257,0.493,150.014,PATRi!K
Gustavo (feat. Lacrim),INNOCENTE,album,36.0,0.826,0.52,9,-5.81,0.329,0.179,1.84e-05,0.108,0.436,97.982,Baby Gang
Gusto feat. Al James,Gusto,single,59.0,0.608,0.695,10,-5.307,0.0333,0.038,0.0,0.0939,0.203,83.965,Zack Tabudlo
Gute Frauen lieben schlechte Männer,Gute Frauen lieben schlechte Männer,single,65.0,0.563,0.522,1,-6.849,0.448,0.132,7.58e-06,0.113,0.316,104.272,PA Sports
Gát,Memento,album,61.0,0.77,0.812,9,-7.646,0.114,0.349,0.0,0.0876,0.563,104.067,Azahriah
Góða nótt,Vögguvísur,album,45.0,0.797,0.175,9,-11.86,0.0325,0.954,0.0,0.115,0.635,99.902,Hafdís Huld
Görmezden,Görmezden,single,40.0,0.467,0.577,7,-11.725,0.053,0.364,0.0,0.118,0.187,77.414,Kerem Keskin
Gözlerimi Kapattım,Gözlerimi Kapattım,single,79.0,0.444,0.482,2,-10.93,0.0372,0.0433,0.0121,0.0823,0.125,79.957,Velet
Güzel Günler Göreceğiz,Güzel Günler Göreceğiz,album,55.0,0.674,0.579,0,-14.637,0.0742,0.338,0.0,0.378,0.662,118.584,Edip Akbayram
GİDERSİN ARAYA,GİDERSİN ARAYA,single,70.0,0.629,0.953,1,-4.663,0.339,0.263,0.0,0.299,0.712,140.12,RECO
HAPPIS,HAPPIS,single,67.0,0.825,0.573,7,-7.329,0.0814,0.705,0.0,0.179,0.582,100.012,Hooja
HAYRAN KALICAN,HAYRAN KALICAN,single,74.0,0.805,0.743,10,-5.909,0.124,0.107,7.86e-05,0.18,0.81,134.998,cakal
HERMES,IL CORAGGIO DEI BAMBINI - ATTO II,album,71.0,0.797,0.457,8,-11.257,0.22,0.0696,0.0,0.08,0.415,119.948,Geolier
HINATA,1.6,album,62.0,0.836,0.519,9,-9.622,0.0788,0.568,6.78e-06,0.0714,0.596,114.974,TIF
HITIII á klúbbnum,PBT,single,45.0,0.71,0.836,7,-6.263,0.06,0.0904,0.0,0.335,0.623,126.985,PATRi!K
HJB,HJB,single,39.0,0.926,0.612,8,-5.139,0.0604,0.159,0.0,0.0667,0.888,99.891,Emma Heesters
HOJE EU VOU COMER NOVINHA 02,HOJE EU VOU COMER NOVINHA 02 (Sped Up),single,75.0,0.913,0.39,9,-4.538,0.12,0.707,3.32e-05,0.11,0.175,130.05,DJ AG O GRINGO
HONEYMOON,HONEYMOON,single,55.0,0.671,0.618,9,-9.589,0.554,0.161,2.09e-06,0.318,0.675,72.602,Branco
Haath Varthi,Haath Varthi,single,75.0,0.738,0.765,7,-5.044,0.171,0.186,0.0,0.143,0.748,140.021,MC STAN
Habibi,Habibi,single,68.0,0.729,0.65,9,-6.072,0.249,0.283,1.32e-05,0.173,0.749,156.999,Azahriah
Habibi (feat. Ricky Rich) - Greek Remix,Habibi (feat. Ricky Rich) [Greek Remix],single,63.0,0.677,0.599,4,-7.186,0.0577,0.0232,0.0,0.113,0.367,78.714,Fy
Habit,Habit,single,73.0,0.749,0.85,10,-5.39,0.126,0.203,0.0,0.18,0.912,117.968,SEKAI NO OWARI
Hadya,Hadya,single,19.0,0.56,0.453,9,-8.689,0.0273,0.478,0.0,0.109,0.292,100.003,Jawid Sharif
Haegeum,D-DAY,album,90.0,0.697,0.837,7,-2.651,0.304,0.313,0.0,0.471,0.831,85.097,Agust D
Haien Kommer (Sharkdog),Haien Kommer (Sharkdog),single,73.0,0.68,0.776,6,-7.237,0.0897,0.095,0.00112,0.157,0.696,144.038,Kudos
Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Deu Rolo In Goiânia (Ao Vivo),album,71.0,0.723,0.75,11,-4.599,0.0854,0.591,0.0,0.627,0.703,105.016,Guilherme & Benuto
Hamba Juba,Hamba Juba,single,68.0,0.813,0.737,6,-7.439,0.0413,0.0146,0.000769,0.0847,0.538,112.006,Various Artists
Handikwerete,Handikwerete,single,31.0,0.687,0.689,5,-6.627,0.105,0.16,0.0,0.0728,0.874,176.022,Bazooker
Handiterere,ZimFest Riddim Vol. 1,album,27.0,0.671,0.691,0,-7.38,0.388,0.204,0.0,0.0827,0.795,203.511,ChillSpot Records
Hannah Montana,POPSTAR,album,64.0,0.583,0.784,6,-6.708,0.0882,0.0621,4.49e-05,0.171,0.744,135.08,Calin
Har Dig,PISTOLER POESI OCH SEX,album,73.0,0.562,0.43,5,-11.255,0.449,0.524,0.676,0.0691,0.265,131.737,Yasin
Harakiri,Harakiri,single,5.0,0.824,0.502,5,-10.42,0.21,0.621,0.0,0.123,0.291,91.02,Trzaski
Haram (Pablo II),Haram (Pablo II),single,43.0,0.663,0.739,6,-6.001,0.177,0.413,0.0,0.168,0.393,74.956,ElGrandeToto
Hard to Love,BORN PINK,album,75.0,0.654,0.768,5,-5.007,0.0431,0.00616,0.0,0.202,0.505,104.97,BLACKPINK
Hardlife,CLEAR 2: SOFT LIFE EP,single,0.0,0.628,0.531,5,-8.186,0.263,0.195,0.0,0.23,0.262,139.891,Summer Walker
Haryana Hood,Haryana Hood,single,73.0,0.715,0.622,8,-6.318,0.213,0.237,0.0,0.253,0.644,144.005,Irshad Khan
Hasrat (OST Imaginur),Hasrat (OST Imaginur),single,65.0,0.552,0.25,7,-12.183,0.0264,0.395,0.0,0.234,0.211,91.965,Amir Jahari
Hasta Que Dios Diga,Emmanuel,album,84.0,0.691,0.765,8,-4.727,0.111,0.464,3.29e-06,0.203,0.855,174.021,Anuel AA
Hate It Or Love It,The Documentary,album,83.0,0.802,0.785,9,-4.781,0.207,0.14,0.0,0.123,0.435,99.998,The Game
Hate On Us,Hate On Us,single,38.0,0.812,0.474,11,-12.277,0.3,0.00409,5.05e-06,0.0698,0.274,76.48,Smoove Gotti
Hati-Hati di Jalan,Manusia,album,81.0,0.643,0.436,6,-11.322,0.0357,0.702,0.0889,0.115,0.755,71.969,Tulus
Haukilahden rantaan,Haukilahden rantaan,single,62.0,0.607,0.478,1,-7.904,0.0265,0.179,3.44e-06,0.073,0.115,104.016,SANNI
Havana,Havana,single,61.0,0.895,0.578,2,-4.895,0.081,0.349,0.000556,0.125,0.515,135.965,Tzanca Uraganu
Have You Ever Seen The Rain,Pendulum (Expanded Edition),album,87.0,0.741,0.697,0,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,Creedence Clearwater Revival
Haven't You Ever Been In Love Before?,Broken By Desire To Be Heavenly Sent,album,73.0,0.589,0.702,1,-3.513,0.0342,0.289,0.0,0.107,0.211,109.982,Lewis Capaldi
Head Held High,Head Held High,single,72.0,0.613,0.586,1,-6.339,0.0415,0.128,0.0,0.569,0.227,95.013,SERA
Heart of Steel - Eurovision Version,Heart of Steel (Eurovision Version),single,75.0,0.529,0.523,8,-7.837,0.0466,0.00738,0.0,0.0903,0.338,78.088,TVORCHI
Heartbeat,Heartbeat,single,46.0,0.64,0.712,4,-5.611,0.0616,0.0685,0.0,0.252,0.661,110.538,Davina Michelle
Heartbreak In The Making,Heartbreak In The Making,single,66.0,0.527,0.733,8,-3.64,0.0305,0.00708,0.0,0.217,0.268,123.888,Dagny
Heartless,Heartbreak & Other Stories,album,61.0,0.786,0.563,7,-7.807,0.229,0.292,0.0,0.11,0.269,119.975,Richie Campbell
Heat Waves,Dreamland,album,91.0,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,Glass Animals
Heaven,Heaven,single,86.0,0.571,0.761,5,-3.485,0.0261,0.0708,0.0,0.331,0.681,91.991,Niall Horan
Heaven (feat. AKA & Maggz),Mandela Money,album,31.0,0.657,0.561,2,-8.948,0.218,0.0315,1.04e-06,0.14,0.221,130.026,Da Les
Heavenly Kind Of State Of Mind,Broken By Desire To Be Heavenly Sent,album,39.0,0.647,0.696,2,-3.366,0.0485,0.0274,0.0,0.127,0.491,121.992,Lewis Capaldi
Hej,FLOWDEMORT,album,54.0,0.717,0.698,11,-5.258,0.0954,0.334,0.0,0.182,0.508,156.782,Separ
Hejtklub 10,FLOWDEMORT,album,54.0,0.779,0.598,5,-6.735,0.224,0.0579,0.0,0.311,0.339,156.937,Separ
Hejtklub 11,FLOWDEMORT,album,54.0,0.52,0.698,1,-6.288,0.231,0.116,0.0,0.117,0.239,145.656,Separ
Hela huset,Handen i fickan fast jag bryr mig,album,65.0,0.607,0.704,11,-3.502,0.0326,0.342,0.0,0.195,0.564,114.049,Veronica Maggio
Hele Dagen,Dansktop,album,64.0,0.785,0.544,10,-6.054,0.0452,0.0637,7.58e-05,0.107,0.832,84.031,Ukendt Kunstner
Helg,Helg,single,66.0,0.725,0.821,4,-6.59,0.046,0.29,0.0,0.14,0.74,128.032,Ringnes-Ronny
Hell N Back,Hell N Back (Sped Up),single,73.0,0.633,0.684,10,-4.314,0.591,0.314,8.95e-05,0.112,0.725,209.688,Bakar
Hello Mwari,Nashnation: Riddim 2,compilation,35.0,0.583,0.637,8,-8.094,0.293,0.266,0.0,0.123,0.573,120.515,Various Artists
Helma,Helma,single,51.0,0.85,0.424,2,-8.233,0.132,0.658,0.0,0.142,0.614,127.915,Tagne
Helwa (feat. PAY & Xabski),Ny Art,single,59.0,0.788,0.717,10,-6.391,0.0508,0.0848,0.0,0.113,0.415,122.046,Baloosh
Hena,Dansktop,album,63.0,0.499,0.097,2,-15.301,0.0433,0.971,0.00278,0.24,0.357,103.607,Ukendt Kunstner
Here With Me,Here With Me,single,94.0,0.574,0.469,4,-8.209,0.0254,0.534,9.21e-05,0.128,0.288,132.023,d4vd
Herkes Gibisin,Herkes Gibisin,single,74.0,0.686,0.493,8,-9.845,0.142,0.0296,2.3e-05,0.111,0.236,90.069,Semicenk
Hero,Hero,single,80.0,0.59,0.681,5,-7.289,0.0305,0.046,7.55e-05,0.153,0.0726,126.02,Alan Walker
Hessdalen,Memento,album,58.0,0.59,0.562,1,-9.089,0.0408,0.319,3.14e-06,0.108,0.26,128.129,Azahriah
Hex,Hex,single,83.0,0.845,0.398,5,-15.781,0.268,0.872,0.00713,0.159,0.482,109.996,80purppp
Hey Mor,OzuTochi,album,91.0,0.901,0.589,1,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,Ozuna
Hide & Seek,Hide & Seek,single,69.0,0.807,0.376,2,-7.768,0.0638,0.379,0.00387,0.114,0.671,104.908,Stormzy
Higher Power,Music Of The Spheres,album,71.0,0.507,0.832,10,-5.931,0.0425,0.00643,1.6e-05,0.229,0.485,177.894,Coldplay
Hitana,Hitana,single,49.0,0.724,0.742,10,-6.437,0.0406,0.387,2.27e-06,0.167,0.92,77.524,Bogdan De La Ploiesti
Hits Different,Midnights (The Til Dawn Edition),album,81.0,0.672,0.782,5,-6.499,0.0421,0.148,4.73e-06,0.296,0.239,106.026,Taylor Swift
Hjá þér,Garg,album,39.0,0.638,0.535,11,-5.33,0.0296,0.543,0.0,0.0906,0.216,78.182,Sálin hans Jóns míns
Holiday,Holiday / Reason You,single,66.0,0.481,0.66,6,-10.189,0.0761,0.35,0.0,0.108,0.504,111.832,Rema
Holmenkollmarsj,Norwegian Colours,album,42.0,0.616,0.34,3,-14.204,0.0438,0.952,0.9,0.12,0.553,118.094,Gardemusikken
Home,Home,single,62.0,0.586,0.828,9,-3.009,0.0936,0.279,1.47e-06,0.454,0.322,139.929,Emma Steinbakken
Hon dansar vidare i livet,Gudarna på Västerbron,album,69.0,0.655,0.651,8,-7.063,0.122,0.0267,0.0,0.133,0.782,90.054,Hov1
Hoodfame,Hoodfame,single,33.0,0.769,0.54,1,-6.22,0.287,0.394,2.71e-06,0.113,0.413,97.034,Dante YN
Hora Errada,Dos Prédios Deluxe,album,67.0,0.746,0.546,0,-8.442,0.217,0.595,0.0,0.101,0.685,128.048,Veigh
How Do I Say Goodbye,The Hardest Love,album,77.0,0.4,0.641,8,-6.303,0.0674,0.214,0.0,0.0656,0.393,81.552,Dean Lewis
How Do I?,Bloodline,album,24.0,0.87,0.676,5,-7.73,0.263,0.302,0.0,0.123,0.515,107.051,Kikky Badass
How You Like That,THE ALBUM,album,79.0,0.812,0.761,11,-5.222,0.0812,0.0465,0.000135,0.0601,0.344,130.032,BLACKPINK
How You Samba,How You Samba,single,40.0,0.566,0.704,11,-8.003,0.0752,0.0461,3.25e-05,0.731,0.429,124.933,Kris Kross Amsterdam
HuOMiOO,HuOMiOO,single,63.0,0.809,0.424,5,-9.546,0.129,0.0582,2.19e-05,0.0891,0.307,114.01,Nebi
"Humdard (From ""Ek Villain"")",Ultimate Love Songs - Arijit Singh,album,74.0,0.575,0.541,5,-6.45,0.0237,0.759,0.0,0.111,0.27,87.022,Arijit Singh
Hurtige Hænder - Acoustic Version - Moyo Live P3,Hurtige Hænder (Acoustic Version - Moyo Live P3),single,59.0,0.419,0.259,7,-14.836,0.0359,0.459,0.0,0.711,0.294,126.891,The Minds Of 99
Hvad Skal Der Ske (feat. ICEKIID),Kronisk Skeptisk,album,62.0,0.855,0.716,3,-7.246,0.088,0.152,0.0,0.101,0.697,109.972,Lamin
Hymn for the Weekend,A Head Full of Dreams,album,85.0,0.491,0.693,0,-6.487,0.0377,0.211,6.92e-06,0.325,0.412,90.027,Coldplay
Hype Boy,NewJeans 1st EP 'New Jeans',single,87.0,0.593,0.935,4,-3.43,0.225,0.268,0.0,0.286,0.783,99.976,NewJeans
Háspenna,Háspenna,single,0.0,0.714,0.725,2,-6.988,0.118,0.0052,3e-05,0.144,0.733,138.947,
Hälsa Gud,Hälsa Gud,single,69.0,0.779,0.893,9,-4.688,0.087,0.0537,0.0,0.15,0.933,135.071,Miss Li
I AM,I've IVE,album,89.0,0.683,0.875,4,-4.866,0.0549,0.0115,0.0,0.084,0.384,122.002,IVE
I AM HiM,I AM HiM,single,52.0,0.745,0.421,6,-10.629,0.0648,0.0341,0.213,0.106,0.361,74.006,Duchi Da Vinchi
I Ain't Worried,OneRepublic (Japan Paradise Tour Edition),album,55.0,0.697,0.802,0,-6.412,0.0456,0.0988,3.55e-05,0.0614,0.822,139.951,OneRepublic
I Don't Need U,I Don't Need U,single,40.0,0.698,0.237,5,-9.151,0.03,0.391,0.759,0.162,0.408,83.534,Vonokli
I Don't Understand But I Luv U,SEVENTEEN 10th Mini Album 'FML',single,75.0,0.651,0.786,5,-3.438,0.0381,0.296,0.0,0.296,0.576,114.04,SEVENTEEN
I Don't Wanna Lose You,Foreign Affair,album,67.0,0.731,0.7,1,-6.211,0.0275,0.328,0.0,0.278,0.54,94.037,Tina Turner
I Don’t Think That I Like Her,CHARLIE,album,72.0,0.587,0.548,8,-5.846,0.0339,0.396,0.0,0.109,0.713,186.073,Charlie Puth
I Love You,IM HERO,album,56.0,0.635,0.442,7,-5.919,0.0362,0.706,0.0,0.0929,0.609,110.862,Lim Young Woong
I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,album,84.0,0.75,0.608,1,-4.008,0.0387,0.00165,0.0,0.178,0.958,132.507,Måneskin
I Wanna Be Yours,AM,album,94.0,0.464,0.417,0,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,Arctic Monkeys
I Want It That Way,Millennium,album,83.0,0.689,0.694,6,-5.83,0.027,0.257,0.0,0.148,0.482,99.039,Backstreet Boys
I Want a Ferrari,I Want a Ferrari,single,54.0,0.625,0.747,0,-5.524,0.0426,0.0981,5.35e-06,0.359,0.268,80.009,Riff Raff
I Wrote A Song,I Wrote A Song,single,77.0,0.712,0.892,9,-4.086,0.0535,0.0537,0.00235,0.0784,0.802,125.036,Mae Muller
I'll Be Waiting,I'll Be Waiting (Sad At Christmas),single,80.0,0.509,0.619,1,-4.102,0.0391,0.355,0.0,0.0739,0.544,155.955,Cian Ducrot
I'm Alive,I'm Alive,single,62.0,0.636,0.862,5,-2.386,0.0464,0.156,0.0,0.144,0.24,137.94,W.M.L
I'm Good (Blue),I'm Good (Blue),single,94.0,0.561,0.965,7,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,David Guetta
I'm On Fire,Born In The U.S.A.,album,77.0,0.62,0.446,1,-14.451,0.0347,0.589,0.0299,0.0727,0.868,88.591,Bruce Springsteen
I'm Sorry,I'm Sorry,single,62.0,0.616,0.68,10,-5.726,0.164,0.187,0.0,0.146,0.237,126.485,Mizzy Miles
I'm Unhappy,MY WORLD - The 3rd Mini Album,single,68.0,0.675,0.657,5,-3.695,0.131,0.152,0.0,0.101,0.334,81.947,aespa
IBOTSO,EUREKA EUREKA,album,38.0,0.7,0.573,11,-6.432,0.395,0.163,0.0,0.0624,0.505,130.975,Winky D
IKEA,Fthina Tricks,album,54.0,0.575,0.679,10,-7.947,0.39,0.153,0.0,0.105,0.555,162.492,Bloody Hawk
IL BENE NEL MALE,L'AMORE,album,66.0,0.835,0.705,6,-8.539,0.0538,0.268,0.0598,0.0962,0.642,119.021,Madame
IL MALE CHE MI FAI (feat. Marracash),IL CORAGGIO DEI BAMBINI - ATTO II,album,81.0,0.735,0.798,6,-7.157,0.122,0.141,0.0,0.0991,0.51,109.044,Geolier
IN LIPSA TA,BULIBA$HA (Deluxe),album,57.0,0.662,0.615,11,-6.322,0.0338,0.183,0.0,0.169,0.429,149.974,RAVA
ISHQ,ISHQ,single,16.0,0.419,0.719,2,-6.554,0.041,0.505,1.72e-05,0.324,0.362,140.459,Ajmal Zahin
IVL,IVL,single,46.0,0.773,0.556,4,-5.319,0.0312,0.714,2.31e-06,0.105,0.188,110.023,MACAN
IZVĒMĀMIES,CAW,album,39.0,0.799,0.471,1,-12.13,0.0791,0.182,0.0,0.527,0.468,129.965,Ziedu Vija
Ibiza,Ibiza,single,73.0,0.752,0.737,10,-5.519,0.186,0.195,0.0,0.101,0.584,96.003,Jere Klein
Ich weiß das,Ich weiß das,single,34.0,0.773,0.571,2,-6.892,0.456,0.0375,0.0,0.112,0.74,105.354,KC Rebell
Ich will,Mutter,album,71.0,0.648,0.896,2,-4.254,0.041,0.00138,0.000819,0.0879,0.468,128.115,Rammstein
Idiot,Idiot,single,59.0,0.718,0.63,11,-6.293,0.188,0.0335,0.0,0.0989,0.773,150.106,Broiler
Idrogeios,Idrogeios,single,65.0,0.498,0.327,8,-13.447,0.39,0.814,0.0,0.223,0.337,83.543,Wang
If We Ever Broke Up,If We Ever Broke Up,single,88.0,0.898,0.732,7,-3.982,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,Mae Stephens
If We Ever Meet Again,IM HERO,album,60.0,0.401,0.394,1,-6.655,0.0324,0.748,0.0,0.0993,0.327,129.74,Lim Young Woong
If You Could Read My Mind,If You Could Read My Mind,album,66.0,0.612,0.24,9,-12.821,0.033,0.745,7.86e-05,0.115,0.223,122.565,Gordon Lightfoot
Igen,Igen,single,57.0,0.791,0.693,6,-5.83,0.088,0.0635,0.0,0.224,0.732,140.14,Sticky
Igualito a Mi Apá,Pa Que Hablen,album,88.0,0.758,0.812,4,-3.272,0.0854,0.188,0.0,0.0564,0.795,144.908,Fuerza Regida
Ihana kipu,Ihana kipu,single,60.0,0.68,0.649,7,-9.009,0.0561,0.0976,1.21e-05,0.118,0.44,140.063,VIIVI
Ihminen,Ihminen,single,47.0,0.784,0.745,7,-7.295,0.0416,0.021,0.0055,0.0934,0.61,119.029,Mouhous
Ikaw Lang,Ikaw Lang,single,77.0,0.513,0.38,11,-11.091,0.0336,0.12,0.0,0.0924,0.323,120.952,NOBITA
Ikaw Pa Rin,Ikaw Pa Rin,single,74.0,0.412,0.374,4,-11.538,0.0307,0.692,7.38e-06,0.168,0.306,108.926,mrld
Ikuinen vappu,RATA/RAITTI,album,54.0,0.668,0.767,7,-5.285,0.0262,0.0602,0.0,0.185,0.705,121.063,JVG
Ikväll Igen,Ikväll Igen,single,78.0,0.617,0.529,0,-7.931,0.0957,0.498,0.0,0.553,0.501,165.015,Bolaget
"Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)","Il Doc 3 (feat. Tony Effe, Slings & MamboLosco)",single,74.0,0.888,0.606,1,-7.634,0.191,0.302,0.0,0.142,0.496,96.982,VillaBanks
Impreza,Impreza,single,64.0,0.92,0.362,11,-11.92,0.0938,0.0269,0.0134,0.0854,0.561,119.993,Sobel
In Da Club,Get Rich Or Die Tryin',album,84.0,0.899,0.713,6,-2.752,0.366,0.255,0.0,0.0708,0.777,90.051,50 Cent
In Ha Mood,In Ha Mood,single,83.0,0.768,0.74,0,-6.595,0.336,0.696,6.81e-06,0.23,0.532,141.059,Ice Spice
In The Air,In The Air,single,53.0,0.534,0.979,8,-3.924,0.174,0.0275,0.122,0.836,0.747,74.904,Mairee
In The End - Mellen Gi Remix,In The End,single,73.0,0.618,0.611,7,-6.654,0.11,0.477,0.0333,0.162,0.224,88.07,Tommee Profitt
In the Air,L.A.B III,album,65.0,0.974,0.643,9,-8.857,0.0452,0.105,0.00141,0.0833,0.967,117.985,L.A.B.
Inhale Me Darling,Inhale Me Darling,single,40.0,0.752,0.247,7,-18.847,0.0988,0.365,0.859,0.0563,0.516,140.047,Kimberly Wegmy
Inilah JalanNya,Inilah JalanNya,single,63.0,0.587,0.648,4,-9.509,0.0252,0.0608,0.13,0.204,0.774,98.031,Masdo
Inkasszó,Inkasszó,single,49.0,0.65,0.796,1,-3.688,0.254,0.289,7.48e-05,0.0764,0.439,91.511,DESH
Interaksi,Manusia,album,77.0,0.464,0.344,9,-8.302,0.033,0.778,1.23e-06,0.132,0.751,177.713,Tulus
Interlude,Dansktop,album,58.0,0.58,0.51,3,-9.754,0.16,0.993,0.892,0.165,0.524,194.901,OUENZA
Interlude : Dive,FACE,single,77.0,0.284,0.495,0,-11.74,0.0421,0.789,0.835,0.0946,0.26,86.314,Jimin
Interlude Mania,Mektoub 2,album,32.0,0.695,0.696,10,-5.763,0.409,0.25,1.69e-05,0.0966,0.514,78.764,VLOSPA
International,FLOWDEMORT,album,53.0,0.656,0.747,11,-5.103,0.272,0.288,0.0,0.138,0.54,150.164,Separ
Intro,Mektoub 2,album,73.0,0.796,0.697,9,-6.529,0.297,0.585,0.0397,0.343,0.744,144.953,Josman
Intro (Inkabi Zezwe),Ukhamba,album,47.0,0.694,0.729,5,-6.789,0.13,0.108,0.0,0.626,0.948,127.475,Inkabi Zezwe
Introvertált dal,Memento,single,67.0,0.652,0.815,1,-4.849,0.0606,0.126,0.0,0.109,0.823,151.046,Azahriah
Inverzia,"S láskou, Lukáš.",album,57.0,0.865,0.546,10,-6.534,0.0707,0.131,0.0,0.107,0.351,115.041,Pil C
Invisible dress - Maro Music x Skytech Remix / Short Edit,Invisible dress (Maro Music x Skytech Remix),single,52.0,0.702,0.87,1,-5.826,0.277,0.462,1.06e-05,0.133,0.727,119.893,sanah
Iori 5,Iori 5,single,55.0,0.448,0.524,11,-11.653,0.206,0.622,0.0,0.0548,0.462,183.232,Mons
Is There Someone Else?,Dawn FM,album,86.0,0.702,0.586,9,-7.83,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,The Weeknd
Isa lang,Isa lang,single,76.0,0.429,0.464,6,-8.445,0.0719,0.783,0.0,0.0846,0.375,121.17,Arthur Nery
Ishq,Ishq,single,31.0,0.932,0.853,8,-4.983,0.288,0.467,1.58e-05,0.113,0.846,149.995,Ghazal Sadat
Island,Endless Summer Vacation,album,75.0,0.657,0.784,8,-6.374,0.0422,0.336,0.000671,0.673,0.772,81.975,Miley Cyrus
Isoka,Isibuko,album,56.0,0.63,0.662,4,-5.693,0.135,0.0269,6.17e-05,0.18,0.544,180.007,Sjava
Istories,Fthina Tricks,album,57.0,0.806,0.597,1,-5.991,0.328,0.247,0.0,0.139,0.667,141.969,Bloody Hawk
It's Crazy,It's Crazy,single,67.0,0.559,0.666,11,-6.582,0.362,0.0342,0.0,0.152,0.551,145.596,J Hus
It's a Beautiful Day (Reprise),It's a Beautiful Day (Reprise),single,70.0,0.768,0.444,0,-8.584,0.0527,0.746,0.0,0.279,0.686,134.096,The Kiffness
It's not your fault,It's not your fault,single,52.0,0.547,0.396,3,-9.385,0.028,0.64,1.31e-06,0.192,0.31,129.923,Charmaine Fong
Italia,UNDERGRUNN,album,65.0,0.748,0.703,11,-6.349,0.0464,0.0336,5.36e-05,0.137,0.634,110.011,UNDERGRUNN
Ithuba,Ithuba,single,57.0,0.491,0.547,0,-8.162,0.129,0.678,0.0,0.102,0.16,112.197,Lwah Ndlunkulu
JA HOPPAS,JA HOPPAS,single,63.0,0.635,0.46,6,-10.549,0.215,0.146,0.0,0.617,0.542,132.046,LOAM
JAGERMEISTER,JAGERMEISTER,single,60.0,0.841,0.525,1,-11.247,0.0755,0.0487,0.762,0.0892,0.318,112.022,Ice Beats Slide
JAMANTAH,MDID,album,53.0,0.584,0.528,7,-8.056,0.364,0.687,0.0002,0.106,0.289,138.671,ProfJam
JEG ER ALMINDELIG,JEG ER ALMINDELIG,single,61.0,0.687,0.814,1,-5.64,0.0402,0.325,0.000126,0.217,0.276,129.97,ROSÉL
JETTE,JETTE,single,65.0,0.75,0.651,9,-4.822,0.116,0.00404,0.0,0.398,0.862,119.927,Den BB
JGL,JGL,single,84.0,0.702,0.586,8,-5.317,0.118,0.55,0.0,0.27,0.965,112.852,La Adictiva
JMI,JMI,single,53.0,0.765,0.764,3,-7.353,0.0489,0.259,0.565,0.254,0.539,127.963,Lbenj
JRO7I,JRO7I,single,60.0,0.742,0.646,4,-7.496,0.253,0.472,0.0,0.0708,0.644,89.949,MA3IZ
"Ja, Vi Elsker Dette Landet",Fagert Er Landet,album,45.0,0.245,0.222,0,-16.317,0.0349,0.995,0.00186,0.196,0.222,75.349,N/A
Jag Vill Vara Din Margareta,Jag Vill Vara Din Margareta,single,50.0,0.658,0.834,8,-4.167,0.0361,0.0466,0.0,0.0878,0.394,124.022,The Pineapple Squad
Jag kommer,Satan i gatan (Bonus Version),album,66.0,0.572,0.867,3,-6.354,0.0782,0.00562,3.32e-05,0.178,0.863,151.076,Veronica Maggio
Jag är en wild story,Poetiska försök,album,51.0,0.334,0.708,0,-7.21,0.0311,0.00039,0.0,0.565,0.395,154.999,Håkan Hellström
